index,old_index,model,decision_rule,use_pseudo_rewards,pr_weight,actor,term,selector,learner,strategy_space_type,stochastic_updating,subjective_cost,vicarious_learning,termination_value_known,montecarlo_updates,is_null,is_gaussian,bandit_prior,prior,habitual_features,learn_from_path
1482,5746,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1483,5747,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1484,5750,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1485,5751,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1486,5754,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1487,5755,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1488,5758,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1489,5759,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1490,5762,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1491,5763,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1492,5766,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1493,5767,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1494,5770,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1495,5771,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1496,5774,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1497,5775,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1498,5778,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1499,5779,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1500,5782,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1501,5783,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1502,5786,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1503,5787,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1504,5790,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1505,5791,sdss,,TRUE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1506,5814,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1507,5815,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1508,5822,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1509,5823,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1510,5846,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1511,5847,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1512,5854,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1513,5855,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1514,5878,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1515,5879,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1516,5886,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1517,5887,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1518,5910,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1519,5911,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1520,5918,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1521,5919,sdss,,TRUE,FALSE,,TRUE,rssl,reinforce,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1522,5942,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1523,5943,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1524,5950,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1525,5951,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1526,5974,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1527,5975,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1528,5982,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1529,5983,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1530,6006,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1531,6007,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1532,6014,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1533,6015,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1534,6038,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1535,6039,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1536,6046,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1537,6047,sdss,,TRUE,FALSE,,TRUE,rssl,baseline_reinforce,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1538,6050,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1539,6051,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1540,6054,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1541,6055,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1542,6058,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1543,6059,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1544,6062,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1545,6063,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1546,6066,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1547,6067,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1548,6070,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1549,6071,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1550,6074,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1551,6075,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1552,6078,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1553,6079,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1554,6082,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1555,6083,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1556,6086,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1557,6087,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1558,6090,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1559,6091,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1560,6094,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1561,6095,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1562,6098,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1563,6099,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1564,6102,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1565,6103,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1566,6106,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1567,6107,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1568,6110,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1569,6111,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1570,6114,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1571,6115,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1572,6118,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1573,6119,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1574,6122,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1575,6123,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1576,6126,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1577,6127,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1578,6130,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1579,6131,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1580,6134,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1581,6135,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1582,6138,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1583,6139,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1584,6142,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1585,6143,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1586,6146,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1587,6147,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1588,6150,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1589,6151,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1590,6154,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1591,6155,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1592,6158,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1593,6159,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1594,6162,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1595,6163,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1596,6166,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1597,6167,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1598,6170,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1599,6171,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1600,6174,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1601,6175,sdss,,FALSE,FALSE,,TRUE,rssl,lvoc,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1602,6198,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1603,6199,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1604,6206,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1605,6207,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1606,6230,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1607,6231,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1608,6238,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1609,6239,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1610,6262,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1611,6263,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1612,6270,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1613,6271,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1614,6294,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1615,6295,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1616,6302,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1617,6303,sdss,,FALSE,FALSE,,TRUE,rssl,reinforce,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1618,6326,sdss,,FALSE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1619,6327,sdss,,FALSE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1620,6334,sdss,,FALSE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1621,6335,sdss,,FALSE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1622,6358,sdss,,FALSE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1623,6359,sdss,,FALSE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1624,6366,sdss,,FALSE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
1625,6367,sdss,,FALSE,FALSE,,TRUE,rssl,baseline_reinforce,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,strategy_weight,non_habitual,TRUE
1626,6390,sdss,,FALSE,FALSE,,TRUE,rssl,baseline_reinforce,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,strategy_weight,non_habitual,TRUE
