A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1827,on,1556654012367
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,19022,off,1556654031389
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1018,on,1556654032407
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,4903,off,1556654037310
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,812,on,1556654038122
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,8207,off,1556654046329
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,735,on,1556654047064
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1973,off,1556654049037
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,758,on,1556654049795
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,6463,off,1556654056258
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,866,on,1556654057124
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,2992,off,1556654060116
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,4835,on,1556654064951
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,4033,off,1556654068984
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,3263,on,1556654072247
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,15828,off,1556654088075
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,944,on,1556654089019
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,623,off,1556654089642
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1089,on,1556654090731
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1395,off,1556654092126
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,6141,on,1556654098267
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,2017,off,1556654100284
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,10612,on,1556654110896
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,5042,off,1556654115938
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1803,on,1556654117741
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,2236,off,1556654119977
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1190,on,1556654121167
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1045,off,1556654122212
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,2975,on,1556654125187
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,2564,off,1556654127751
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,5069,on,1556654132820
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,4131,off,1556654136951
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,8457,on,1556654145408
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,3398,off,1556654148806
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,8054,on,1556654156860
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,4163,off,1556654161023
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,5867,on,1556654166890
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1857,off,1556654168747
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,616,on,1556654169363
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,7344,off,1556654176707
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,8118,on,1556654184825
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,4662,off,1556654189487
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,10223,on,1556654199710
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,9961,off,1556654209671
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,16052,on,1556654225723
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,13176,off,1556654238899
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1,on,1556654238900
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,51601,off,1556654290501
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,4777,on,1556654295278
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,40333,off,1556654335611
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,610,on,1556654336221
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,2254,off,1556654338475
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,25442,on,1556654363917
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,3069,off,1556654366986
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,58402,on,1556654425388
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,7692,off,1556654433080
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,4979,on,1556654438059
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,5379,off,1556654443438
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,100913,on,1556654544351
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,24127,off,1556654568478
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,47390,on,1556654615868
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,13177,off,1556654629045
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,36597,on,1556654665642
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,57776,off,1556654723418
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,241129,on,1556654964547
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,5578,off,1556654970125
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,29335,on,1556654999460
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,33161,off,1556655032621
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,11919,on,1556655044540
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,26180,off,1556655070720
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,9899,on,1556655080619
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,745,off,1556655081364
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,82028,on,1556655163392
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,14654,off,1556655178046
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,1106,on,1556655179152
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,73699,off,1556655252851
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,107820,on,1556655360671
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,42929,off,1556655403600
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,12547,on,1556655416147
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,631,off,1556655416778
A2EXM21XS6NZV5:36ZN444YTS5COJ3HGC92SZ0NYHPIOK,focus,111499,on,1556655528277
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,initialized,0,,1556566973414
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,window_resize,1,"[922, 691]",1556566973415
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,focus,201,on,1556566973616
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,window_resize,187,"[922, 691]",1556566973803
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,focus,34107,off,1556567007910
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,focus,13,on,1556567007923
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,focus,5,off,1556567007928
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,focus,11,on,1556567007939
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,focus,188539,off,1556567196478
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,focus,3879,on,1556567200357
A3GVUYY3TWRPZT:32VNZTT0A8BLDPWINFO2STV94DTR4Q,focus,310991,off,1556567511348
A3VDG4N48AVYGQ:3COPXFW7XCJLFE56VF7TUFKQ0HTKPF,initialized,0,,1556566946212
A3VDG4N48AVYGQ:3COPXFW7XCJLFE56VF7TUFKQ0HTKPF,window_resize,0,"[1028, 780]",1556566946212
A3VDG4N48AVYGQ:3COPXFW7XCJLFE56VF7TUFKQ0HTKPF,window_resize,706,"[1028, 780]",1556566946918
A3VDG4N48AVYGQ:3COPXFW7XCJLFE56VF7TUFKQ0HTKPF,focus,143207,off,1556567090125
A3VDG4N48AVYGQ:3COPXFW7XCJLFE56VF7TUFKQ0HTKPF,focus,1,on,1556567090126
A3VDG4N48AVYGQ:3COPXFW7XCJLFE56VF7TUFKQ0HTKPF,focus,109984,off,1556567200110
A3VDG4N48AVYGQ:3COPXFW7XCJLFE56VF7TUFKQ0HTKPF,focus,7252,on,1556567207362
A3VDG4N48AVYGQ:3COPXFW7XCJLFE56VF7TUFKQ0HTKPF,focus,40360,off,1556567247722
A3VDG4N48AVYGQ:3COPXFW7XCJLFE56VF7TUFKQ0HTKPF,focus,7383,on,1556567255105
A3GX1M6BYHJOYC:3R9WASFE20N4DWFYHDEY50UZ2TSZF4,initialized,0,,1556651810958
A3GX1M6BYHJOYC:3R9WASFE20N4DWFYHDEY50UZ2TSZF4,window_resize,1,"[1126, 785]",1556651810959
A3GX1M6BYHJOYC:3R9WASFE20N4DWFYHDEY50UZ2TSZF4,window_resize,400,"[1126, 785]",1556651811359
A3GX1M6BYHJOYC:3R9WASFE20N4DWFYHDEY50UZ2TSZF4,focus,132853,off,1556651944212
A3GX1M6BYHJOYC:3R9WASFE20N4DWFYHDEY50UZ2TSZF4,focus,0,on,1556651944212
A3GX1M6BYHJOYC:3R9WASFE20N4DWFYHDEY50UZ2TSZF4,focus,94404,off,1556652038616
A3GX1M6BYHJOYC:3R9WASFE20N4DWFYHDEY50UZ2TSZF4,focus,1,on,1556652038617
A3GX1M6BYHJOYC:3R9WASFE20N4DWFYHDEY50UZ2TSZF4,focus,75192,off,1556652113809
A3GX1M6BYHJOYC:3R9WASFE20N4DWFYHDEY50UZ2TSZF4,focus,0,on,1556652113809
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,initialized,0,,1556651833651
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,window_resize,0,"[1028, 780]",1556651833651
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,window_resize,239,"[1028, 780]",1556651833890
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,106738,off,1556651940628
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,3,on,1556651940631
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,50593,off,1556651991224
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,0,on,1556651991224
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,41311,off,1556652032535
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,1,on,1556652032536
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,52631,off,1556652085167
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,0,on,1556652085167
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,231367,off,1556652316534
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,2691,on,1556652319225
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,9045,off,1556652328270
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,7189,on,1556652335459
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,8199,off,1556652343658
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,16485,on,1556652360143
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,12199,off,1556652372342
A1S93WZMG3DW9Y:3U0SRXB7CEC7ZX6O5K3YR219V3VRNA,focus,4945,on,1556652377287
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,initialized,0,,1556575698063
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,window_resize,0,"[1024, 771]",1556575698063
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,window_resize,311,"[1024, 771]",1556575698374
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,focus,9528,off,1556575707902
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,focus,20138,on,1556575728040
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,focus,67424,off,1556575795464
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,focus,1,on,1556575795465
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,focus,83751,off,1556575879216
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,focus,0,on,1556575879216
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,focus,144927,off,1556576024143
A38OPVI04AH4JG:3BF51CHDTWHRP70E89P62M3Q0SZH0N,focus,3093,on,1556576027236
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,initialized,0,,1556654992753
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,window_resize,1,"[1024, 768]",1556654992754
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,window_resize,272,"[1024, 768]",1556654993026
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,172728,off,1556655165754
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,2,on,1556655165756
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,12625,off,1556655178381
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,32894,on,1556655211275
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,14572,off,1556655225847
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,4084,on,1556655229931
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,15098,off,1556655245029
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,3982,on,1556655249011
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,16253,off,1556655265264
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,26492,on,1556655291756
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,21332,off,1556655313088
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,4326,on,1556655317414
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,20489,off,1556655337903
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,20539,on,1556655358442
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,18180,off,1556655376622
A187TVQ98O0FN2:3WQQ9FUS6B1ZGJ2V3LSP9Q6AOM78B4,focus,6498,on,1556655383120
A58RZ9YFZ1T6M:3L4D84MIL0ZYRD10UHZCKRIMZA2JHB,initialized,0,,1556654866770
A58RZ9YFZ1T6M:3L4D84MIL0ZYRD10UHZCKRIMZA2JHB,window_resize,0,"[1024, 666]",1556654866770
A58RZ9YFZ1T6M:3L4D84MIL0ZYRD10UHZCKRIMZA2JHB,window_resize,343,"[1024, 666]",1556654867113
