A31YMSNCOHKFL6:3JV9LGBJWULYSSXMQO9Z7NN7J4XGOQ,with_reward,True
A3L771HVIWKMZM:3MMN5BL1W0B9YD0MITN2WP9TKZ7M33,condition,3
A3L771HVIWKMZM:3MMN5BL1W0B9YD0MITN2WP9TKZ7M33,params,"{u'startTime': u'Tue Apr 30 2019 12:24:16 GMT-0700 (Pacific Daylight Time)', u'condition': 3, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A3L771HVIWKMZM:3MMN5BL1W0B9YD0MITN2WP9TKZ7M33,with_info,False
A3L771HVIWKMZM:3MMN5BL1W0B9YD0MITN2WP9TKZ7M33,final_bonus,1.32
A3L771HVIWKMZM:3MMN5BL1W0B9YD0MITN2WP9TKZ7M33,with_reward,True
ACRTRQ23XH20E:3RKNTXVS3N5TE8A1L42GX36Z4ID4AL,condition,2
ACRTRQ23XH20E:3RKNTXVS3N5TE8A1L42GX36Z4ID4AL,params,"{u'startTime': u'Tue Apr 30 2019 15:17:12 GMT-0400 (Eastern Daylight Time)', u'condition': 2, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
ACRTRQ23XH20E:3RKNTXVS3N5TE8A1L42GX36Z4ID4AL,with_info,True
ACRTRQ23XH20E:3RKNTXVS3N5TE8A1L42GX36Z4ID4AL,final_bonus,0.5
ACRTRQ23XH20E:3RKNTXVS3N5TE8A1L42GX36Z4ID4AL,with_reward,True
A3CND1IYEKYI3D:34MAJL3QP5UTUNBGCPN6AVSTY9H34M,condition,3
A3CND1IYEKYI3D:34MAJL3QP5UTUNBGCPN6AVSTY9H34M,params,"{u'startTime': u'Tue Apr 30 2019 17:49:03 GMT-0400 (Eastern Daylight Time)', u'condition': 3, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A3CND1IYEKYI3D:34MAJL3QP5UTUNBGCPN6AVSTY9H34M,with_info,False
A3CND1IYEKYI3D:34MAJL3QP5UTUNBGCPN6AVSTY9H34M,final_bonus,1.15
A3CND1IYEKYI3D:34MAJL3QP5UTUNBGCPN6AVSTY9H34M,with_reward,True
A2TI9CGVG147MZ:3HVVDCPGTFZERBNUGBH48X0YN8WYTK,condition,3
A2TI9CGVG147MZ:3HVVDCPGTFZERBNUGBH48X0YN8WYTK,params,"{u'startTime': u'Tue Apr 30 2019 15:25:22 GMT-0400 (Eastern Daylight Time)', u'condition': 3, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A2TI9CGVG147MZ:3HVVDCPGTFZERBNUGBH48X0YN8WYTK,with_info,False
A2TI9CGVG147MZ:3HVVDCPGTFZERBNUGBH48X0YN8WYTK,final_bonus,1.22
A2TI9CGVG147MZ:3HVVDCPGTFZERBNUGBH48X0YN8WYTK,with_reward,True
A3HH7T31PFH49C:3KKG4CDWKJ5F9P0WTYOG18VFY0U495,condition,2
A3HH7T31PFH49C:3KKG4CDWKJ5F9P0WTYOG18VFY0U495,params,"{u'startTime': u'Tue Apr 30 2019 15:18:26 GMT-0400 (Eastern Daylight Time)', u'condition': 2, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A3HH7T31PFH49C:3KKG4CDWKJ5F9P0WTYOG18VFY0U495,with_info,True
A3HH7T31PFH49C:3KKG4CDWKJ5F9P0WTYOG18VFY0U495,final_bonus,1.32
A3HH7T31PFH49C:3KKG4CDWKJ5F9P0WTYOG18VFY0U495,with_reward,True
A3QU76JUWFPEUB:3VP0C6EFSH38VWN41VL03SLDUQJ6M3,condition,3
A3QU76JUWFPEUB:3VP0C6EFSH38VWN41VL03SLDUQJ6M3,params,"{u'startTime': u'Tue Apr 30 2019 13:06:24 GMT-0700 (Pacific Daylight Time)', u'condition': 3, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A3QU76JUWFPEUB:3VP0C6EFSH38VWN41VL03SLDUQJ6M3,with_info,False
A3QU76JUWFPEUB:3VP0C6EFSH38VWN41VL03SLDUQJ6M3,final_bonus,0.58
A3QU76JUWFPEUB:3VP0C6EFSH38VWN41VL03SLDUQJ6M3,with_reward,True
A3IEGJT83U746S:3X73LLYYQ2LUA3SL9FR4DYZ38UEHNK,condition,2
A3IEGJT83U746S:3X73LLYYQ2LUA3SL9FR4DYZ38UEHNK,params,"{u'startTime': u'Tue Apr 30 2019 16:41:11 GMT-0400 (Eastern Daylight Time)', u'condition': 2, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A3IEGJT83U746S:3X73LLYYQ2LUA3SL9FR4DYZ38UEHNK,with_info,True
A3IEGJT83U746S:3X73LLYYQ2LUA3SL9FR4DYZ38UEHNK,final_bonus,1.24
A3IEGJT83U746S:3X73LLYYQ2LUA3SL9FR4DYZ38UEHNK,with_reward,True
A1NT8BT94ME6F5:3IXEICO793QC8RDOASMCP6G5OY4T6G,condition,0
A1NT8BT94ME6F5:3IXEICO793QC8RDOASMCP6G5OY4T6G,params,"{u'startTime': u'Tue Apr 30 2019 14:25:16 GMT-0500 (Central Daylight Time)', u'condition': 0, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': True}"
A1NT8BT94ME6F5:3IXEICO793QC8RDOASMCP6G5OY4T6G,with_info,True
A1NT8BT94ME6F5:3IXEICO793QC8RDOASMCP6G5OY4T6G,final_bonus,0.66
A1NT8BT94ME6F5:3IXEICO793QC8RDOASMCP6G5OY4T6G,with_reward,False
A37RHUAH74N5ZJ:3KIBXJ1WD613UET5GFUE5FF0QM2OKR,condition,0
A37RHUAH74N5ZJ:3KIBXJ1WD613UET5GFUE5FF0QM2OKR,with_info,True
