index,old_index,model,decision_rule,use_pseudo_rewards,pr_weight,actor,term,selector,learner,strategy_space_type,stochastic_updating,subjective_cost,vicarious_learning,termination_value_known,montecarlo_updates,is_null,is_gaussian,bandit_prior,prior,habitual_features,learn_from_path
311,1199,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
317,1211,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
319,1215,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
320,1227,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
321,1231,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
322,1243,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
323,1247,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
324,1259,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
325,1263,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
326,1275,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
327,1279,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
341,1355,hierarchical_learner,confidence_bound,TRUE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
343,1359,hierarchical_learner,confidence_bound,TRUE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
349,1371,hierarchical_learner,confidence_bound,TRUE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
351,1375,hierarchical_learner,confidence_bound,TRUE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
357,1387,hierarchical_learner,confidence_bound,TRUE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
359,1391,hierarchical_learner,confidence_bound,TRUE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
365,1403,hierarchical_learner,confidence_bound,TRUE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
367,1407,hierarchical_learner,confidence_bound,TRUE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
368,1419,hierarchical_learner,confidence_bound,TRUE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
369,1423,hierarchical_learner,confidence_bound,TRUE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
370,1435,hierarchical_learner,confidence_bound,TRUE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
371,1439,hierarchical_learner,confidence_bound,TRUE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
372,1451,hierarchical_learner,confidence_bound,TRUE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
373,1455,hierarchical_learner,confidence_bound,TRUE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
374,1467,hierarchical_learner,confidence_bound,TRUE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
375,1471,hierarchical_learner,confidence_bound,TRUE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
389,1547,hierarchical_learner,confidence_bound,FALSE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
391,1551,hierarchical_learner,confidence_bound,FALSE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
397,1563,hierarchical_learner,confidence_bound,FALSE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
399,1567,hierarchical_learner,confidence_bound,FALSE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
405,1579,hierarchical_learner,confidence_bound,FALSE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
407,1583,hierarchical_learner,confidence_bound,FALSE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
413,1595,hierarchical_learner,confidence_bound,FALSE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
415,1599,hierarchical_learner,confidence_bound,FALSE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
416,1611,hierarchical_learner,confidence_bound,FALSE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
417,1615,hierarchical_learner,confidence_bound,FALSE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
418,1627,hierarchical_learner,confidence_bound,FALSE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
419,1631,hierarchical_learner,confidence_bound,FALSE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
420,1643,hierarchical_learner,confidence_bound,FALSE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
421,1647,hierarchical_learner,confidence_bound,FALSE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
422,1659,hierarchical_learner,confidence_bound,FALSE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
423,1663,hierarchical_learner,confidence_bound,FALSE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,habitual,TRUE
822,3227,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,lvoc,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
824,3231,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,lvoc,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
830,3243,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,lvoc,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
832,3247,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,lvoc,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
838,3259,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,lvoc,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
840,3263,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
846,3275,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
848,3279,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
849,3291,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
850,3295,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
851,3307,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
852,3311,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
853,3323,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
854,3327,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
855,3339,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
856,3343,hierarchical_learner,adaptive_satisficing,TRUE,TRUE,reinforce,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
870,3419,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
872,3423,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
878,3435,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
880,3439,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
886,3451,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
888,3455,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
894,3467,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
896,3471,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
897,3483,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
898,3487,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
899,3499,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
900,3503,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
901,3515,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
902,3519,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
903,3531,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
904,3535,hierarchical_learner,adaptive_satisficing,TRUE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
918,3611,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
920,3615,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
926,3627,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
928,3631,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
934,3643,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
936,3647,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
942,3659,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
944,3663,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
945,3675,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
946,3679,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
947,3691,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
948,3695,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
949,3707,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
950,3711,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
951,3723,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
952,3727,hierarchical_learner,adaptive_satisficing,FALSE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
966,3803,hierarchical_learner,threshold,TRUE,TRUE,lvoc,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
968,3807,hierarchical_learner,threshold,TRUE,TRUE,lvoc,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
974,3819,hierarchical_learner,threshold,TRUE,TRUE,lvoc,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
976,3823,hierarchical_learner,threshold,TRUE,TRUE,lvoc,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
982,3835,hierarchical_learner,threshold,TRUE,TRUE,lvoc,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
984,3839,hierarchical_learner,threshold,TRUE,TRUE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
990,3851,hierarchical_learner,threshold,TRUE,TRUE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
992,3855,hierarchical_learner,threshold,TRUE,TRUE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
993,3867,hierarchical_learner,threshold,TRUE,TRUE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
994,3871,hierarchical_learner,threshold,TRUE,TRUE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
995,3883,hierarchical_learner,threshold,TRUE,TRUE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
996,3887,hierarchical_learner,threshold,TRUE,TRUE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
997,3899,hierarchical_learner,threshold,TRUE,TRUE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
998,3903,hierarchical_learner,threshold,TRUE,TRUE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
999,3915,hierarchical_learner,threshold,TRUE,TRUE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1000,3919,hierarchical_learner,threshold,TRUE,TRUE,reinforce,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1014,3995,hierarchical_learner,threshold,TRUE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1016,3999,hierarchical_learner,threshold,TRUE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1022,4011,hierarchical_learner,threshold,TRUE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1024,4015,hierarchical_learner,threshold,TRUE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1030,4027,hierarchical_learner,threshold,TRUE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1032,4031,hierarchical_learner,threshold,TRUE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1038,4043,hierarchical_learner,threshold,TRUE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1040,4047,hierarchical_learner,threshold,TRUE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1041,4059,hierarchical_learner,threshold,TRUE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1042,4063,hierarchical_learner,threshold,TRUE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1043,4075,hierarchical_learner,threshold,TRUE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1044,4079,hierarchical_learner,threshold,TRUE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1045,4091,hierarchical_learner,threshold,TRUE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1046,4095,hierarchical_learner,threshold,TRUE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1047,4107,hierarchical_learner,threshold,TRUE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1048,4111,hierarchical_learner,threshold,TRUE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1062,4187,hierarchical_learner,threshold,FALSE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1064,4191,hierarchical_learner,threshold,FALSE,FALSE,lvoc,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1070,4203,hierarchical_learner,threshold,FALSE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1072,4207,hierarchical_learner,threshold,FALSE,FALSE,lvoc,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1078,4219,hierarchical_learner,threshold,FALSE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1080,4223,hierarchical_learner,threshold,FALSE,FALSE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1086,4235,hierarchical_learner,threshold,FALSE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1088,4239,hierarchical_learner,threshold,FALSE,FALSE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1089,4251,hierarchical_learner,threshold,FALSE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1090,4255,hierarchical_learner,threshold,FALSE,FALSE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1091,4267,hierarchical_learner,threshold,FALSE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1092,4271,hierarchical_learner,threshold,FALSE,FALSE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1093,4283,hierarchical_learner,threshold,FALSE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1094,4287,hierarchical_learner,threshold,FALSE,FALSE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1095,4299,hierarchical_learner,threshold,FALSE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1096,4303,hierarchical_learner,threshold,FALSE,FALSE,reinforce,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1110,4379,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1112,4383,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1118,4395,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1120,4399,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1126,4411,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1128,4415,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1134,4427,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1136,4431,hierarchical_learner,confidence_bound,TRUE,TRUE,lvoc,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1137,4443,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,TRUE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1138,4447,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,TRUE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1139,4459,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,TRUE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1140,4463,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1141,4475,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,FALSE,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1142,4479,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
1143,4491,hierarchical_learner,confidence_bound,TRUE,TRUE,reinforce,FALSE,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,,,strategy_weight,non_habitual,TRUE
